Age,Income,Credit_Score,Loan_Amount,Approved
63,106295.75,586.93,7515.86,0
58,30176.27,574.07,19319.17,0
19,76933.17,575.62,36485.71,0
33,71019.91,839.26,9628.43,1
21,111811.55,749.42,23747.57,1
58,100390.47,425.32,31282.99,0
23,49760.93,418.21,40250.73,0
22,49444.49,742.14,40765.37,1
19,58744.41,790.01,29049.91,1
36,30327.98,534.44,44488.58,0
33,112314.97,782.0,7948.61,1
64,92315.66,743.64,43586.64,1
65,68141.22,704.74,42858.28,1
50,46955.63,771.28,5314.86,1
26,114899.25,338.94,30038.09,0
59,91856.25,367.63,14111.35,0
22,50530.64,341.17,6231.5,0
58,23940.73,563.89,46277.53,0
22,72045.91,736.21,8559.92,1
58,51202.08,769.08,44349.65,1
64,114035.23,530.22,46941.12,0
27,28870.49,398.81,24484.58,0
40,114144.66,674.26,8870.12,1
55,63765.74,407.27,8054.35,0
31,97851.63,713.41,32687.75,1
33,61544.17,545.15,37365.29,0
29,21996.15,645.67,2627.83,0
51,78773.08,424.75,28983.39,0
64,99752.2,708.98,26225.24,1
59,62968.2,369.73,37925.8,0
54,99699.02,809.36,31627.99,1
26,81151.27,521.5,22492.72,0
28,56217.94,599.45,9793.33,0
50,56301.18,761.27,34962.23,1
51,44795.42,603.57,33241.15,1
20,83894.56,566.54,30479.81,0
44,91642.44,721.76,29477.09,1
57,73755.79,717.62,44228.55,1
55,38119.73,349.79,41707.47,0
47,41995.79,484.27,48818.61,0
45,42839.29,833.0,31748.92,1
54,78483.23,617.47,5463.78,1
40,37753.07,552.53,22772.07,0
22,82710.28,571.96,39534.93,0
49,80313.11,342.63,2880.12,0
39,97142.3,639.65,49969.37,1
34,86595.5,487.99,43664.13,0
25,76126.58,820.53,27913.11,1
38,73257.24,613.4,6233.3,1
46,107317.19,820.34,16016.0,1
37,111203.7,431.68,4171.29,0
44,29251.72,793.03,17712.58,0
55,42764.9,484.79,39565.71,0
21,54377.85,477.63,40636.59,0
51,77464.22,535.87,40950.75,0
27,39913.23,541.63,45123.61,0
58,113662.09,799.68,24870.29,1
23,105866.36,848.13,40493.65,1
25,114702.03,429.89,9378.99,0
33,112534.59,530.05,18745.04,0
61,66299.42,809.13,40407.06,1
42,58540.97,541.82,22454.7,0
57,83198.01,539.91,16634.71,0
20,31701.38,645.42,23164.19,1
27,87057.06,445.98,42987.08,0
45,109560.34,539.22,16742.49,0
64,76879.02,338.94,28822.45,0
33,51428.74,627.1,5562.1,1
34,58581.34,728.84,19511.55,1
32,89536.44,414.97,40638.78,0
36,78348.58,619.13,26358.02,1
25,72502.21,756.68,4375.08,1
57,110277.85,346.34,43599.91,0
33,89014.44,317.74,39526.88,0
50,60452.66,566.92,19820.35,0
20,75185.3,588.96,48478.91,0
19,96118.46,603.32,15724.84,1
27,56317.79,475.59,35906.26,0
56,44475.22,489.07,7344.28,0
22,62186.83,339.97,43387.22,0
23,23599.6,307.45,27787.11,0
31,118700.94,593.4,28417.5,0
29,78944.05,474.56,48536.71,0
24,53328.04,382.39,25384.09,0
62,99048.16,330.61,34792.59,0
39,31224.85,446.66,2662.2,0
54,96750.19,825.4,25118.2,1
63,97283.32,450.11,46838.81,0
64,50835.23,813.55,8893.45,1
43,112458.62,458.85,7171.12,0
22,29732.59,572.34,2145.61,0
62,102487.05,347.8,32010.55,0
46,41811.11,366.94,6696.36,0
63,109983.76,679.18,14865.91,1
24,85503.33,841.99,35573.56,1
20,30874.8,806.04,12502.32,1
43,83239.2,694.3,40658.9,1
23,26311.48,760.09,42525.42,0
27,25810.25,650.48,19103.55,0
20,91842.09,687.14,44572.26,1
47,38165.79,776.01,2992.88,1
44,27021.44,583.78,12451.03,0
48,49018.47,653.33,3151.61,1
56,23766.35,686.46,8471.99,0
44,56458.98,618.1,9619.33,1
41,59502.48,529.78,42861.35,0
24,83698.61,640.68,25305.6,1
45,96533.45,827.67,29585.69,1
45,20900.18,786.28,29139.2,0
59,85479.04,518.56,33480.91,0
25,102189.68,300.52,19668.23,0
49,114290.64,740.42,30601.56,1
51,51897.43,319.35,17898.86,0
44,54586.82,697.45,11309.93,1
39,76494.87,477.19,3998.71,0
40,64037.27,557.39,21101.87,0
19,59913.01,598.33,12705.52,0
49,102047.52,776.28,41927.74,1
56,27886.97,331.49,49487.52,0
62,65765.6,567.5,19548.04,0
45,100386.83,761.8,1399.18,1
34,77860.94,407.58,34754.12,0
29,77771.52,745.97,26381.86,1
65,53913.91,597.06,20750.38,0
27,29977.49,335.6,30630.07,0
37,29644.37,779.94,10821.35,0
50,45060.7,364.32,43944.37,0
29,93987.34,635.31,46971.77,1
29,76726.1,628.63,10278.07,1
55,40505.3,587.03,48125.34,0
49,40638.88,502.07,11647.51,0
64,74696.08,752.17,1348.59,1
50,89506.6,682.81,30356.26,1
45,109532.15,522.91,15003.61,0
45,66373.72,367.05,25043.31,0
55,49935.97,589.83,47016.09,0
26,91422.06,522.67,18452.07,0
40,28288.02,455.47,34750.04,0
22,75008.23,351.38,26250.03,0
37,67805.25,776.04,24882.3,1
25,28189.39,597.7,48792.39,0
26,63595.53,676.19,6622.93,1
36,60750.38,758.03,3618.27,1
26,55185.82,373.65,18306.21,0
57,105262.64,812.09,47941.86,1
22,34927.37,408.42,16889.84,0
62,61274.14,755.18,1627.9,1
52,92578.76,727.95,20061.64,1
41,84903.2,470.99,49848.75,0
20,109467.51,530.79,34847.85,0
48,98502.64,845.88,28904.09,1
53,69314.89,425.02,41949.0,0
46,42880.08,511.59,20210.78,0
42,98573.54,648.9,17520.57,1
60,96003.88,803.96,39786.09,1
58,68015.16,743.27,15779.13,1
21,92700.79,667.3,12873.4,1
27,24788.67,310.94,44832.12,0
52,36760.43,513.69,14403.42,0
37,24652.48,447.91,46397.64,0
21,100974.78,621.48,39084.54,1
49,95014.46,477.59,49532.91,0
18,46138.48,796.69,31512.27,1
65,38237.63,744.5,12547.09,1
30,66747.51,832.06,7824.66,1
43,74954.79,785.09,3437.44,1
60,44685.16,597.85,8030.13,0
62,105616.9,689.15,12373.66,1
62,69611.38,380.65,11083.29,0
59,86064.04,662.38,49995.7,1
30,50447.17,539.79,5755.15,0
22,64203.21,540.95,14029.8,0
47,116150.05,843.98,8734.24,1
25,81890.9,712.67,13814.29,1
44,92022.84,806.32,29458.54,1
36,69169.45,376.07,28451.51,0
44,54275.69,692.59,19740.86,1
18,77357.84,579.99,47120.45,0
33,108691.23,699.89,21265.25,1
21,27165.01,536.43,47337.65,0
51,34736.56,565.96,19179.82,0
53,92792.8,655.57,31400.83,1
18,57639.16,475.55,12940.25,0
47,83744.3,614.92,34292.77,1
48,44674.62,638.0,40293.44,1
25,117755.8,771.83,17680.96,1
27,40831.0,533.46,10011.34,0
19,41022.8,454.46,16569.39,0
20,43187.7,620.34,36973.14,1
52,59429.91,667.13,38192.72,1
44,76177.67,760.92,7202.08,1
65,111390.25,844.29,49594.16,1
25,95018.85,735.59,17610.79,1
58,79020.86,548.5,7492.25,0
37,87424.71,737.24,17971.37,1
47,90673.79,395.11,7630.39,0
48,97006.58,537.17,1310.69,0
42,26097.54,729.76,5696.58,0
51,42632.88,645.35,16455.02,1
45,99950.06,780.52,12753.3,1
31,77629.77,838.46,25118.68,1
30,99035.11,616.35,7456.75,1
59,113833.21,583.38,25630.63,0
47,74675.19,518.31,28641.7,0
51,96012.29,461.7,35056.88,0
22,26843.71,795.79,36017.75,0
57,53469.83,807.74,20935.4,1
48,49894.15,572.32,49583.09,0
27,80454.52,832.07,34840.19,1
33,31949.27,667.08,31624.1,1
30,24317.83,811.59,29272.58,0
42,43447.55,521.57,39884.83,0
41,70760.85,567.06,11548.36,0
21,26706.39,480.16,12105.93,0
31,97145.56,395.15,16238.1,0
62,58542.88,651.17,43071.91,1
33,115344.48,366.9,23262.74,0
50,40148.8,720.29,5950.85,1
30,31781.08,758.86,15341.57,1
29,24241.33,605.55,25064.19,0
31,61091.82,723.1,44299.86,1
57,100083.57,535.52,44311.45,0
36,48230.5,795.75,21716.46,1
43,78702.59,466.03,10639.0,0
33,42670.76,571.68,2881.32,0
38,53051.0,624.08,23776.4,1
61,43801.67,419.18,13354.54,0
47,67825.03,715.22,11698.02,1
35,89954.45,623.64,26338.77,1
49,33321.3,481.06,11531.81,0
42,51169.39,503.56,29775.44,0
59,74612.88,838.94,46827.55,1
45,26273.79,680.54,33315.92,0
23,27762.67,430.55,33239.65,0
37,53992.75,669.25,32947.87,1
56,38706.69,718.2,38787.37,1
45,114600.78,675.43,35462.8,1
43,62585.88,360.28,38386.36,0
42,59752.9,514.6,39204.33,0
52,75712.44,843.9,11428.92,1
26,27805.64,666.69,46939.58,0
18,31153.49,792.04,49802.26,1
28,93122.61,664.49,29460.21,1
37,112368.47,461.05,4185.91,0
49,73196.98,619.44,26300.87,1
28,52163.27,354.6,4676.28,0
31,35761.43,594.67,34409.18,0
45,37270.06,678.36,49549.83,1
39,74179.88,510.22,4937.73,0
38,23601.18,750.89,41779.36,0
61,67574.67,393.8,1741.28,0
46,84989.76,473.38,28593.24,0
23,75345.43,565.98,37127.86,0
57,102645.32,669.31,25413.03,1
20,28149.26,570.02,48293.96,0
63,81523.41,324.84,46679.56,0
37,98945.06,847.66,42498.17,1
62,95693.42,417.45,48369.88,0
32,48465.27,826.69,47223.9,1
46,117204.07,844.67,27799.04,1
51,61335.06,517.43,41249.93,0
36,115024.58,428.79,28476.26,0
18,33610.21,494.14,41802.78,0
61,33090.23,606.58,13831.88,1
50,74828.02,546.55,29532.91,0
39,53195.45,441.08,37636.84,0
48,98766.55,620.37,3307.1,1
38,44707.19,516.11,11943.25,0
65,75575.94,440.78,15105.55,0
32,70996.38,319.97,28490.15,0
44,78379.63,689.54,11616.49,1
53,41119.02,476.19,1032.49,0
55,85456.6,832.47,33273.91,1
60,88019.77,665.31,37790.86,1
28,92625.5,516.41,14149.91,0
59,28085.66,324.48,9618.7,0
46,113748.19,481.2,47984.25,0
65,75215.04,471.58,17235.58,0
41,27844.6,325.03,23476.19,0
42,105614.56,514.47,28892.48,0
52,31174.66,779.94,1098.84,1
65,83445.12,603.65,46574.16,1
44,116428.06,419.63,19759.87,0
56,110032.26,364.25,24285.19,0
48,45948.66,345.26,45083.82,0
55,95046.44,835.7,15671.36,1
45,53782.58,645.3,21371.73,1
41,103398.39,501.87,6341.82,0
32,96408.73,435.75,14639.09,0
24,55132.36,811.38,44470.21,1
47,87722.48,524.93,42137.95,0
48,55403.55,531.24,9552.35,0
51,60115.48,411.94,48745.5,0
25,101761.4,446.08,17358.63,0
26,64027.5,323.74,12044.98,0
52,99785.01,607.45,18956.01,1
55,24455.6,700.17,35634.15,0
31,89769.26,384.83,12589.1,0
25,38173.98,407.02,40016.38,0
64,114897.83,498.86,38440.05,0
62,48388.81,609.67,43876.45,1
24,77216.89,681.08,27324.43,1
32,74389.57,379.12,43734.08,0
54,25760.27,841.38,1790.67,0
53,104947.73,626.48,6480.48,1
42,103398.77,746.46,7937.49,1
37,89292.83,386.4,46917.96,0
21,71580.03,321.12,33044.82,0
61,68175.91,374.73,4463.14,0
39,41070.95,590.65,3021.16,0
26,73800.56,849.54,23131.65,1
20,111276.14,404.49,45202.29,0
31,69620.73,387.11,22844.76,0
40,38926.1,433.78,15900.67,0
57,98297.21,362.53,11667.32,0
55,83124.74,651.19,49227.96,1
30,43437.53,433.35,5975.0,0
49,98844.37,337.42,23377.48,0
44,74465.2,705.89,42353.2,1
33,22697.0,343.13,23527.55,0
58,61910.44,458.0,45266.0,0
24,61976.25,613.59,24566.69,1
56,92089.51,319.0,6785.85,0
21,53157.59,477.72,16586.52,0
60,47571.08,306.45,30460.56,0
59,103841.8,762.16,14916.67,1
42,39289.84,844.43,11404.59,1
58,60599.55,488.41,11370.15,0
42,102064.97,659.47,10545.2,1
43,112448.74,536.22,31170.57,0
37,69260.54,322.74,14183.27,0
24,108212.35,755.68,20588.84,1
65,99128.63,402.95,9691.77,0
40,106245.31,417.72,38122.93,0
42,78031.85,768.54,8510.48,1
37,68438.25,554.64,26803.88,0
21,105244.4,583.23,34816.58,0
21,71421.48,797.94,6817.62,1
64,27087.71,396.96,5547.79,0
40,82834.57,589.25,1324.13,0
22,108117.06,663.87,8086.11,1
30,21296.23,349.87,34059.32,0
50,77278.1,487.75,5045.0,0
36,116900.26,381.38,17970.53,0
45,21458.72,486.7,26778.3,0
32,88360.28,552.26,41049.63,0
25,95730.78,668.07,45981.15,1
23,25116.5,427.39,11606.4,0
46,63345.21,737.97,16908.9,1
25,53028.7,414.87,6715.78,0
35,32442.84,841.66,21932.23,1
52,82440.09,754.89,14222.01,1
58,100138.15,512.87,8253.39,0
19,74897.76,615.53,25292.4,1
60,60371.45,755.18,17864.6,1
63,36555.06,655.82,33988.52,1
48,35345.93,728.52,43541.96,1
47,81348.09,730.1,33490.74,1
23,56936.08,666.5,12667.15,1
26,116313.44,835.31,23803.24,1
25,51203.1,607.77,11784.45,1
51,107424.37,699.01,42406.27,1
30,69032.54,474.51,38925.52,0
28,104671.65,343.9,27295.4,0
45,53377.85,626.97,38308.83,1
59,107668.69,328.69,48600.0,0
48,34551.91,414.73,32119.86,0
55,113266.75,677.4,8699.71,1
45,59415.4,311.9,16142.59,0
45,114255.49,470.49,3141.17,0
56,89536.4,840.52,24175.52,1
19,51518.76,577.54,5018.14,0
56,29905.26,563.06,45727.35,0
20,21829.66,348.35,6960.41,0
36,74683.88,311.93,18549.3,0
40,55817.19,409.31,38795.35,0
57,43389.85,484.4,36538.22,0
59,68777.91,556.67,49685.0,0
22,61482.2,412.84,19991.77,0
24,26297.99,368.57,14224.14,0
64,102120.21,548.34,42285.98,0
58,100457.16,506.71,38521.53,0
32,38966.74,620.29,44891.45,1
43,51319.98,614.29,44815.95,1
55,95523.91,802.81,43318.49,1
56,108995.53,826.88,21091.01,1
29,34214.14,399.94,23384.34,0
52,46487.49,470.55,22787.64,0
48,113133.63,332.92,3387.61,0
63,103127.39,528.06,16522.81,0
49,46057.2,553.31,45156.42,0
42,53834.28,752.52,44480.2,1
33,116226.6,539.87,16315.26,0
34,41026.63,737.34,13690.74,1
60,43175.68,521.57,22830.7,0
55,61940.56,442.35,34276.72,0
60,101908.14,604.85,25939.77,1
60,23224.92,465.63,17045.24,0
40,98880.22,325.52,38424.3,0
23,106706.42,543.43,2031.89,0
40,33046.38,723.25,43644.1,1
21,116880.31,484.15,17315.28,0
50,35872.07,747.69,24509.56,1
29,92323.69,776.12,33016.3,1
21,70414.34,596.11,45501.69,0
41,69465.32,739.61,28235.04,1
50,60299.56,481.69,16337.62,0
54,53277.89,464.58,21433.75,0
65,29749.17,715.51,2258.01,0
53,37725.05,621.68,42819.21,1
30,94299.23,566.22,18317.76,0
64,66625.87,538.34,42447.72,0
46,74657.91,509.53,16681.54,0
26,85192.04,455.01,31541.1,0
30,28187.14,788.19,40080.33,0
47,112911.91,467.25,20345.14,0
37,34562.67,456.74,42518.39,0
25,29749.0,558.71,49091.58,0
48,84185.48,719.21,5487.83,1
32,20856.49,665.2,24965.59,0
29,98576.44,752.52,9059.76,1
32,104433.94,688.55,27186.13,1
28,93442.83,649.57,2715.59,1
54,25339.6,479.93,25973.08,0
39,25744.4,635.55,30803.85,0
27,58405.84,513.76,25696.02,0
57,111968.74,359.99,20443.57,0
42,26180.16,372.25,9573.9,0
57,68366.33,389.25,35910.36,0
41,102502.2,408.96,9408.85,0
26,34569.04,640.8,41569.86,1
22,81730.3,538.73,31439.17,0
52,72920.52,386.39,24536.6,0
37,100915.59,351.54,48243.84,0
59,52515.97,410.92,40225.89,0
56,114337.33,848.27,28495.66,1
39,51964.56,822.42,36042.3,1
47,66114.09,774.92,23500.11,1
30,98614.97,804.92,48701.53,1
44,45423.02,483.44,26780.72,0
59,37871.75,681.69,34087.63,1
20,112742.97,618.53,9351.98,1
59,103644.93,757.67,20609.25,1
29,106138.41,577.96,25723.24,0
44,45691.95,360.41,11787.61,0
30,83844.74,370.91,4075.18,0
22,88787.53,621.67,3512.59,1
35,102294.93,736.53,2072.03,1
52,60665.09,534.69,31601.73,0
30,119160.56,541.46,5017.57,0
54,27422.72,794.02,27555.12,0
64,44506.31,355.13,5679.77,0
28,98836.92,767.16,12965.46,1
43,100556.43,847.0,1719.61,1
63,66950.3,324.06,43127.18,0
22,100361.56,734.58,14213.58,1
36,86132.29,443.78,34077.27,0
31,100916.72,622.25,39155.37,1
37,107104.48,593.35,3942.44,0
30,74448.95,843.71,27240.61,1
43,93733.6,379.91,23134.43,0
20,74773.4,599.38,41256.64,0
33,108240.38,781.86,20745.51,1
61,88222.87,406.1,29949.73,0
61,54007.53,315.23,45014.98,0
39,114508.71,732.56,2644.47,1
52,63492.25,496.24,37473.51,0
29,60227.94,736.47,34683.4,1
35,92088.83,651.82,7930.56,1
54,36326.06,803.74,29072.53,1
19,69881.01,302.44,32404.73,0
33,61509.78,498.85,44307.99,0
29,92496.74,683.78,40689.41,1
44,53465.31,531.91,3755.27,0
19,52676.89,706.47,24912.45,1
65,83079.39,614.15,24445.47,1
34,85099.52,794.68,5773.86,1
60,118441.88,546.99,44785.03,0
65,103170.46,399.88,39462.87,0
26,27385.18,772.32,37458.7,0
24,119423.99,497.55,2134.96,0
41,79201.97,494.9,10956.39,0
43,93737.37,781.97,28791.82,1
47,71870.72,727.63,12682.52,1
39,111918.88,571.11,25549.1,0
51,29170.73,481.0,34013.1,0
37,69095.82,755.82,25058.76,1
52,22545.87,799.86,42336.08,0
53,55595.05,474.39,22702.12,0
20,61798.68,837.59,47708.87,1
57,62317.45,360.05,8783.67,0
65,110628.93,777.23,46372.41,1
37,85533.13,823.43,38662.79,1
26,52373.61,468.46,15798.61,0
38,89944.07,548.51,13393.15,0
33,56397.37,774.91,45537.26,1
36,109182.08,568.39,33622.56,0
25,87363.41,491.27,15191.78,0
64,107893.24,664.23,11620.98,1
41,80023.93,814.86,23290.86,1
32,20849.24,355.77,38803.09,0
52,81876.27,609.3,11889.88,1
63,106054.03,705.54,9815.51,1
29,96236.68,458.86,13104.36,0
32,25687.87,393.95,3820.91,0
29,119598.97,534.77,28943.95,0
56,67515.56,413.07,2929.74,0
47,113341.01,328.97,48550.07,0
51,35991.15,490.92,7077.44,0
29,31475.77,766.84,36934.83,1
18,105165.94,409.49,13107.66,0
61,97313.6,495.03,23786.2,0
30,60543.95,668.13,5880.74,1
30,50885.26,712.07,13127.94,1
45,20624.2,478.38,24755.22,0
28,115056.18,455.65,27763.71,0
38,57342.8,447.59,33019.89,0
40,98231.5,786.89,32075.12,1
25,118708.44,802.69,3183.22,1
39,78646.74,365.5,23947.58,0
44,112115.89,661.02,30106.58,1
35,106520.37,834.65,28793.58,1
58,93608.71,679.94,1434.07,1
59,79869.38,537.66,22470.77,0
63,69378.5,356.44,36563.1,0
35,116550.01,780.46,26959.56,1
61,89536.51,317.33,12109.12,0
39,110746.6,425.77,40456.86,0
18,67889.03,482.01,38629.43,0
32,109784.49,452.0,35136.22,0
20,74295.99,545.86,22744.93,0
46,92797.36,459.44,5927.07,0
60,116269.37,702.44,14782.71,1
54,68557.39,718.76,31850.67,1
53,40270.7,513.06,25474.77,0
42,78815.44,764.41,27749.1,1
63,33208.52,642.69,39330.73,1
52,88230.06,831.29,19328.53,1
57,74608.82,707.59,35076.7,1
24,55164.86,343.0,10772.35,0
52,83213.18,678.76,34168.69,1
39,32648.5,520.74,20255.92,0
56,109439.36,333.89,47448.48,0
60,89138.08,587.12,27176.15,0
42,100996.08,498.55,26149.94,0
43,116182.41,309.34,22170.32,0
65,21902.66,465.32,16321.34,0
54,43281.52,777.64,43742.18,1
29,20244.95,687.15,37168.85,0
64,54109.16,682.73,10114.12,1
46,37300.76,400.98,5584.39,0
44,22071.88,829.67,42724.85,0
29,78440.67,385.3,4719.48,0
22,38700.32,448.88,7272.11,0
45,109597.61,809.09,27296.97,1
62,95682.34,791.1,15767.15,1
60,34336.32,564.37,41379.29,0
52,111762.35,800.8,31491.56,1
52,115579.91,567.29,5044.35,0
62,27028.93,386.38,3748.97,0
57,109545.06,600.47,20678.33,1
29,21447.03,436.86,20102.14,0
24,31537.76,540.32,17236.79,0
56,53625.65,826.34,10281.14,1
41,25501.83,547.7,41313.4,0
33,70064.27,387.93,2126.04,0
56,48175.6,628.89,37833.44,1
41,90471.59,351.41,38669.53,0
58,66469.46,518.31,10958.64,0
61,119605.04,372.99,23504.28,0
19,20510.28,585.98,45524.2,0
62,89643.25,411.12,39413.76,0
43,107622.65,841.96,15089.95,1
22,54752.09,622.48,7272.9,1
44,56742.74,796.59,37101.62,1
20,99618.01,847.24,27982.97,1
18,60017.75,600.5,5424.76,1
29,100011.33,525.32,31962.4,0
20,84717.68,806.1,33455.24,1
20,71297.57,414.63,21264.5,0
63,50590.95,798.88,43620.93,1
29,113248.25,651.96,31922.83,1
50,32649.16,612.72,34414.65,1
21,29984.75,682.95,3253.83,0
24,77247.97,712.83,2809.17,1
22,63686.73,524.92,42834.64,0
58,69786.51,301.99,2303.91,0
39,34881.14,628.09,9914.75,1
56,97269.65,469.49,42142.45,0
63,46152.77,622.13,17315.33,1
29,102138.52,637.66,9640.83,1
36,87013.53,742.25,6075.29,1
29,84074.53,384.29,31456.77,0
42,97699.46,758.91,43774.77,1
20,86244.14,369.42,33445.59,0
44,114951.38,846.23,26884.46,1
23,96323.68,770.7,37138.8,1
58,32793.27,811.28,28303.03,1
19,21185.65,643.49,5099.42,0
47,77167.75,406.21,34284.25,0
53,109794.91,648.05,11090.34,1
19,50712.49,343.53,11963.95,0
40,27434.25,413.92,19775.24,0
20,36042.77,815.78,18408.1,1
61,80865.47,409.03,26248.76,0
20,97472.39,456.89,31116.33,0
27,73076.74,620.88,30928.28,1
54,54918.16,689.11,23741.44,1
37,106297.62,830.19,24222.16,1
57,109823.41,756.79,3674.07,1
34,103029.71,675.58,30697.24,1
64,79596.33,312.93,5787.08,0
35,28077.23,807.08,22735.79,0
28,90685.67,395.72,6683.94,0
53,41228.32,380.69,14191.71,0
57,38161.69,462.77,40184.6,0
55,96448.44,557.16,40048.26,0
53,69303.55,742.1,44047.84,1
45,52871.33,306.91,34338.83,0
65,52814.4,310.48,17578.69,0
51,51427.87,361.54,20024.21,0
61,26047.08,725.61,28905.57,0
22,83781.53,403.69,1085.8,0
51,95382.25,523.86,43312.57,0
56,51916.37,804.89,4607.1,1
58,97764.48,510.46,46926.6,0
44,117398.67,594.85,41873.34,0
24,53576.97,753.12,36912.44,1
42,72925.34,649.45,5475.18,1
22,72066.59,524.27,39411.86,0
39,107068.82,539.32,15934.04,0
62,36141.71,346.36,2769.76,0
51,56930.94,717.55,39046.93,1
53,38702.83,465.56,24468.99,0
29,90805.34,849.5,35570.23,1
29,36555.14,314.21,13106.35,0
32,101496.16,417.8,18195.04,0
27,108447.66,323.61,2519.91,0
42,59069.27,636.03,45019.88,1
31,80787.37,757.48,31183.09,1
52,36127.19,584.29,15283.33,0
48,59350.34,601.97,7930.61,1
50,59854.82,312.93,9642.83,0
54,93419.12,709.6,24201.24,1
25,37222.43,749.69,4298.19,1
19,62323.47,309.12,25469.34,0
54,38609.4,665.34,48009.17,1
53,114933.08,554.77,43544.33,0
58,75893.24,728.5,9347.35,1
44,24307.98,712.92,7577.79,0
33,25498.04,727.66,14189.96,0
65,22132.59,722.18,5977.69,0
57,72278.1,498.72,22911.25,0
42,73399.62,816.07,37753.3,1
63,84752.95,681.72,23426.27,1
38,92786.23,752.0,18566.66,1
42,67885.18,847.04,48093.84,1
36,110152.57,786.11,41715.84,1
23,43173.48,709.18,46381.0,1
40,101780.91,630.23,36186.27,1
21,104063.12,699.41,42507.22,1
49,49248.09,704.7,39321.99,1
39,80528.03,541.84,48106.27,0
32,28446.93,634.28,8590.92,0
30,96909.13,570.23,35133.41,0
51,47203.02,621.83,3611.96,1
42,116236.78,821.04,12819.02,1
54,68308.1,674.97,38245.62,1
38,101980.3,338.12,1555.19,0
39,98105.14,322.74,46440.23,0
61,37779.4,807.94,44298.16,1
49,62085.89,549.76,43592.85,0
25,20028.71,669.47,10594.38,0
49,50538.67,488.35,33669.22,0
56,101473.96,793.54,24387.28,1
64,45431.99,606.63,9670.2,1
38,99684.75,744.29,6715.59,1
43,55724.2,816.7,31689.25,1
34,77274.08,472.0,25901.39,0
63,75616.81,802.45,2927.16,1
56,29912.51,748.41,48689.15,0
39,59834.07,562.4,2703.83,0
35,81764.55,665.85,27576.18,1
29,110971.86,520.15,18794.25,0
27,26284.72,418.92,34286.46,0
65,36252.75,825.24,20792.79,1
51,73721.26,334.94,27269.67,0
47,84149.05,748.69,28031.92,1
52,106928.92,515.34,39884.52,0
35,91501.94,657.05,4597.85,1
36,72199.47,642.27,9195.97,1
29,99264.68,699.95,34746.25,1
55,91048.76,346.22,24776.66,0
35,34837.75,804.15,9995.89,1
59,48889.34,433.07,37538.93,0
24,66011.21,721.55,44215.32,1
41,119191.0,719.26,13512.91,1
39,91568.04,607.4,22369.87,1
36,70029.18,799.52,13267.81,1
47,114773.9,783.55,2284.53,1
23,84160.23,323.1,38501.85,0
38,75115.71,556.36,43526.94,0
19,117079.07,426.93,5681.23,0
59,81552.16,673.07,30437.48,1
40,50675.88,322.22,33531.33,0
56,58504.21,331.44,13818.75,0
27,63851.32,377.65,24952.19,0
44,45185.54,756.02,37616.45,1
47,23814.0,429.09,14075.31,0
49,34258.43,460.9,40334.67,0
56,115488.98,502.22,15355.11,0
38,37907.31,422.5,44827.27,0
58,36261.14,355.71,42422.98,0
26,54776.13,804.84,17828.07,1
30,83803.2,454.71,32600.57,0
43,38965.98,711.71,48561.09,1
27,30893.79,814.24,39174.71,1
47,69087.78,579.75,48647.18,0
63,30031.67,778.92,17294.61,1
56,58201.03,338.5,40143.37,0
62,39961.31,701.64,37036.65,1
64,25915.85,437.88,3903.97,0
62,96038.8,753.09,24491.66,1
35,43580.34,729.96,38721.76,1
35,32247.4,316.51,18338.79,0
33,73347.26,441.66,16698.59,0
49,35458.05,816.9,9454.65,1
22,43632.5,336.67,14324.51,0
31,27951.18,695.92,37077.01,0
29,106980.45,585.48,10255.25,0
27,60651.62,334.95,45072.51,0
18,100710.21,500.06,32542.84,0
29,113165.14,389.35,44845.43,0
58,104204.05,655.48,39383.4,1
36,30287.95,631.24,31131.22,1
50,86129.05,476.71,34332.14,0
64,61840.73,628.78,37158.56,1
36,27843.93,363.75,3818.56,0
27,103032.04,350.47,39060.73,0
